Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2022-02-04,AMZN,157.63949584960938,157.63949584960938,161.1999969482422,150.60800170898438,155.60650634765625,253456000
2022-02-04,GOOGL,142.11842346191406,143.29299926757812,144.875,140.51499938964844,143.4445037841797,57998000
2022-02-04,MSFT,295.34820556640625,305.94000244140625,308.79998779296875,299.9700012207031,300.2099914550781,35096500
2022-02-04,TSLA,307.7733459472656,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400
2022-02-07,AAPL,168.18980407714844,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200
2022-02-07,AMZN,157.9355010986328,157.9355010986328,162.6909942626953,157.25,158.52000427246094,102624000
2022-02-07,GOOGL,138.05996704101562,139.2010040283203,144.25,138.89999389648438,144.25,54974000
2022-02-07,MSFT,290.5309753417969,300.95001220703125,307.8399963378906,299.8999938964844,306.1700134277344,28533300
2022-02-07,TSLA,302.4466552734375,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500
2022-02-08,AAPL,171.29574584960938,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200
2022-02-08,AMZN,161.4134979248047,161.4134979248047,161.79249572753906,155.55050659179688,156.75050354003906,76040000
2022-02-08,GOOGL,138.2563018798828,139.3990020751953,140.0,137.01400756835938,139.02650451660156,54284000
2022-02-08,MSFT,294.0159912109375,304.55999755859375,305.55999755859375,299.95001220703125,301.25,32421200
2022-02-08,TSLA,307.3333435058594,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100
2022-02-09,AAPL,172.7164306640625,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000
2022-02-09,AMZN,161.1894989013672,161.1894989013672,163.83450317382812,160.25,162.87350463867188,68786000
2022-02-09,GOOGL,140.4313201904297,141.5919952392578,142.52450561523438,140.18699645996094,140.9635009765625,40144000
2022-02-09,MSFT,300.4356994628906,311.2099914550781,311.92999267578125,307.3900146484375,309.8699951171875,31284700
2022-02-09,TSLA,310.6666564941406,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400
2022-02-10,AAPL,168.6405029296875,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900
2022-02-10,AMZN,159.0034942626953,159.0034942626953,160.7165069580078,157.75,158.35000610351562,68268000
2022-02-10,GOOGL,137.4836883544922,138.6199951171875,141.4844970703125,137.95700073242188,139.70350646972656,39330000
2022-02-10,MSFT,291.9114990234375,302.3800048828125,309.1199951171875,300.70001220703125,304.0400085449219,45386200
2022-02-10,TSLA,301.51666259765625,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900
2022-02-11,AAPL,165.2308807373047,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700
2022-02-11,AMZN,153.2935028076172,153.2935028076172,159.0,152.73399353027344,158.13450622558594,77100000
2022-02-11,GOOGL,133.18174743652344,134.28250122070312,139.156494140625,133.39999389648438,138.60000610351562,39958000
2022-02-11,MSFT,284.82562255859375,295.0400085449219,304.2900085449219,294.2200012207031,303.19000244140625,39175600
2022-02-11,TSLA,286.6666564941406,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800
2022-02-14,AAPL,165.46600341796875,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500
2022-02-14,AMZN,155.16700744628906,155.16700744628906,158.44850158691406,151.64999389648438,151.75100708007812,83230000
2022-02-14,GOOGL,134.4150848388672,135.5260009765625,136.3000030517578,133.25650024414062,133.25650024414062,34302000
2022-02-14,MSFT,284.78692626953125,295.0,296.760009765625,291.3500061035156,293.7699890136719,36359500
2022-02-14,TSLA,291.9200134277344,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500
2022-02-15,AAPL,169.29698181152344,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400
2022-02-15,AMZN,156.510498046875,156.510498046875,158.0070037841797,154.6374969482422,157.60549926757812,56440000
2022-02-15,GOOGL,135.48870849609375,136.60850524902344,138.10850524902344,135.82150268554688,137.57049560546875,26680000
2022-02-15,MSFT,290.0675354003906,300.4700012207031,300.79998779296875,297.0199890136719,300.010009765625,27058300
2022-02-15,TSLA,307.4766540527344,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200
2022-02-16,AAPL,169.06179809570312,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400
2022-02-16,AMZN,158.10049438476562,158.10049438476562,158.83399963378906,154.7344970703125,155.79049682617188,52704000
2022-02-16,GOOGL,136.6089324951172,137.73800659179688,138.08599853515625,134.9239959716797,136.64649963378906,25022000
2022-02-16,MSFT,289.72900390625,299.5,300.8699951171875,293.67999267578125,298.3699951171875,29982100
2022-02-16,TSLA,307.7966613769531,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300
2022-02-17,AAPL,165.46600341796875,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300
2022-02-17,AMZN,154.65249633789062,154.65249633789062,160.3489990234375,154.5,158.14599609375,64032000
2022-02-17,GOOGL,131.4525604248047,132.53900146484375,137.11349487304688,132.47850036621094,136.2429962158203,38950000
2022-02-17,MSFT,281.2450866699219,290.7300109863281,296.79998779296875,290.0,296.3599853515625,32461600
2022-02-17,TSLA,292.1166687011719,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400
2022-02-18,AAPL,163.91793823242188,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700
2022-02-18,AMZN,152.60150146484375,152.60150146484375,155.49949645996094,150.89300537109375,155.49949645996094,63604000
2022-02-18,GOOGL,129.33404541015625,130.4029998779297,134.07000732421875,130.19650268554688,133.4669952392578,45620000
2022-02-18,MSFT,278.5364990234375,287.92999267578125,293.8599853515625,286.30999755859375,293.04998779296875,34264000
2022-02-18,TSLA,285.6600036621094,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700
2022-02-22,AAPL,160.99819946289062,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800
2022-02-22,AMZN,150.19749450683594,150.19749450683594,152.9824981689453,148.48550415039062,150.47850036621094,66128000
2022-02-22,GOOGL,128.74937438964844,129.81350708007812,132.1804962158203,128.22349548339844,129.83799743652344,44990000
2022-02-22,MSFT,278.3332824707031,287.7200012207031,291.5400085449219,284.5,285.0,41736100
2022-02-22,TSLA,273.84332275390625,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100
2022-02-23,AAPL,156.83409118652344,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200
2022-02-23,AMZN,144.82699584960938,144.82699584960938,151.76300048828125,144.6510009765625,151.65049743652344,64244000
2022-02-23,GOOGL,126.54212951660156,127.58799743652344,132.05099487304688,127.52749633789062,131.64849853515625,32786000
2022-02-23,MSFT,271.1263732910156,280.2699890136719,291.70001220703125,280.1000061035156,290.17999267578125,37811200
2022-02-23,TSLA,254.67999267578125,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900
2022-02-24,AAPL,159.4501190185547,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500
2022-02-24,AMZN,151.35800170898438,151.35800170898438,151.74899291992188,139.5,139.83749389648438,100786000
2022-02-24,GOOGL,131.60328674316406,132.6909942626953,133.0,124.95349884033203,124.95349884033203,54456000
2022-02-24,MSFT,284.979248046875,294.5899963378906,295.1600036621094,271.5199890136719,272.510009765625,56989700
2022-02-24,TSLA,266.92333984375,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200
2022-02-25,AAPL,161.51748657226562,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200
2022-02-25,AMZN,153.7884979248047,153.7884979248047,153.99000549316406,149.2135009765625,150.5500030517578,62396000
2022-02-25,GOOGL,133.3572998046875,134.45950317382812,135.27149963378906,131.75149536132812,133.552001953125,36406000
2022-02-25,MSFT,287.6105041503906,297.30999755859375,297.6300048828125,291.6499938964844,295.1400146484375,32546700
2022-02-25,TSLA,269.9566650390625,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700
2022-02-28,AAPL,161.78199768066406,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600
2022-02-28,AMZN,153.56300354003906,153.56300354003906,154.4499969482422,150.85000610351562,152.4250030517578,57684000
2022-02-28,GOOGL,133.94992065429688,135.0570068359375,135.75149536132812,132.59249877929688,133.0500030517578,38864000
2022-02-28,MSFT,289.0422058105469,298.7900085449219,299.1400146484375,293.0,294.30999755859375,34627500
2022-02-28,TSLA,290.1433410644531,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900
2022-03-01,AAPL,159.90081787109375,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400
2022-03-01,AMZN,151.14199829101562,151.14199829101562,154.0989990234375,149.9770050048828,152.7324981689453,44874000
2022-03-01,GOOGL,132.96255493164062,134.06149291992188,136.2554931640625,133.218505859375,134.8784942626953,26496000
2022-03-01,MSFT,285.3274841308594,294.95001220703125,299.9700012207031,292.1499938964844,296.3999938964844,31217800
2022-03-01,TSLA,288.1233215332031,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900
2022-03-02,AAPL,163.19290161132812,166.55999755859375,167.36000061035156,162.9499969482422,164.38999938964844,79724800
2022-03-02,AMZN,152.05250549316406,152.05250549316406,152.99949645996094,148.75,150.8489990234375,47334000
2022-03-02,GOOGL,133.4683837890625,134.57150268554688,135.2624969482422,133.07150268554688,134.6280059814453,23520000
2022-03-02,MSFT,290.39642333984375,300.19000244140625,301.4700012207031,293.70001220703125,295.3599853515625,31873000
2022-03-02,TSLA,293.2966613769531,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300
2022-03-03,AAPL,162.86959838867188,166.22999572753906,168.91000366210938,165.5500030517578,168.47000122070312,76678400
2022-03-03,AMZN,147.89849853515625,147.89849853515625,153.9290008544922,146.8560028076172,153.531494140625,65198000
2022-03-03,GOOGL,132.80189514160156,133.89950561523438,136.4394989013672,133.02549743652344,136.00999450683594,24604000
2022-03-03,MSFT,286.2658386230469,295.9200134277344,303.1300048828125,294.04998779296875,302.8900146484375,27314500
2022-03-03,TSLA,279.7633361816406,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600
2022-03-04,AAPL,159.87142944335938,163.1699981689453,165.5500030517578,162.10000610351562,164.49000549316406,83737200
2022-03-04,AMZN,145.64100646972656,145.64100646972656,147.85000610351562,143.8070068359375,147.15899658203125,60934000
2022-03-04,GOOGL,130.8252410888672,131.906494140625,133.85150146484375,130.33749389648438,132.92750549316406,30430000
2022-03-04,MSFT,280.4035339355469,289.8599853515625,295.6600036621094,287.1700134277344,294.2900085449219,32356500
2022-03-04,TSLA,279.42999267578125,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600
2022-03-07,AAPL,156.07969665527344,159.3000030517578,165.02000427246094,159.0399932861328,163.36000061035156,96418800
2022-03-07,AMZN,137.4530029296875,137.4530029296875,146.09449768066406,137.41650390625,145.44349670410156,86934000
2022-03-07,GOOGL,125.3425521850586,126.37850189208984,131.73500061035156,126.29499816894531,131.48800659179688,45112000
2022-03-07,MSFT,269.8106994628906,278.9100036621094,289.69000244140625,278.5299987792969,288.5299987792969,43157200
2022-03-07,TSLA,268.1933288574219,268.1933288574219,288.71331787109375,268.19000244140625,285.4333190917969,72494100
2022-03-08,AAPL,154.2572784423828,157.44000244140625,162.8800048828125,155.8000030517578,158.82000732421875,131148300
2022-03-08,AMZN,136.01449584960938,136.01449584960938,140.69949340820312,133.57249450683594,136.68350219726562,91662000
2022-03-08,GOOGL,126.0625991821289,127.10449981689453,131.25,125.67449951171875,126.25,40428000
2022-03-08,MSFT,266.8505554199219,275.8500061035156,283.9599914550781,270.0,277.79998779296875,48159500
2022-03-08,TSLA,274.79998779296875,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100
2022-03-09,AAPL,159.6558837890625,162.9499969482422,163.41000366210938,159.41000366210938,161.47999572753906,91454900
2022-03-09,AMZN,139.2790069580078,139.2790069580078,140.25,136.8280029296875,139.5,82656000
2022-03-09,GOOGL,132.3262939453125,133.4199981689453,133.73550415039062,129.90049743652344,131.25,37026000
2022-03-09,MSFT,279.0877990722656,288.5,289.6000061035156,280.7799987792969,283.44000244140625,35204500
2022-03-09,TSLA,286.3233337402344,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000
2022-03-10,AAPL,155.31544494628906,158.52000427246094,160.38999938964844,155.97999572753906,160.1999969482422,105342000
2022-03-10,AMZN,146.8175048828125,146.8175048828125,148.67449951171875,143.97799682617188,145.68499755859375,135062000
2022-03-10,GOOGL,131.3439483642578,132.42950439453125,133.27200317382812,130.91250610351562,131.26600646972656,27102000
2022-03-10,MSFT,276.2728271484375,285.5899963378906,286.6000061035156,280.5799865722656,283.0199890136719,30628000
2022-03-10,TSLA,279.4333190917969,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500
2022-03-11,AAPL,151.60205078125,154.72999572753906,159.27999877929688,154.5,158.92999267578125,96970100
2022-03-11,AMZN,145.52450561523438,145.52450561523438,149.6750030517578,145.36900329589844,149.57449340820312,68900000
2022-03-11,GOOGL,128.80592346191406,129.87049865722656,133.79550170898438,129.63150024414062,133.48849487304688,31526000
2022-03-11,MSFT,270.9328308105469,280.07000732421875,289.510009765625,279.42999267578125,287.9599914550781,27209300
2022-03-11,TSLA,265.1166687011719,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100
2022-03-14,AAPL,147.57513427734375,150.6199951171875,154.1199951171875,150.10000610351562,151.4499969482422,108732100
2022-03-14,AMZN,141.85299682617188,141.85299682617188,147.4499969482422,140.88400268554688,145.9810028076172,74086000
2022-03-14,GOOGL,124.91854858398438,125.95099639892578,130.40899658203125,125.2750015258789,130.25,38812000
2022-03-14,MSFT,267.42132568359375,276.44000244140625,285.3999938964844,275.82000732421875,280.3399963378906,30660700
2022-03-14,TSLA,255.4566650390625,255.4566650390625,266.8999938964844,252.01333618164062,260.2033386230469,71152200
2022-03-15,AAPL,151.95477294921875,155.08999633789062,155.57000732421875,150.3800048828125,150.89999389648438,92964300
2022-03-15,AMZN,147.3665008544922,147.3665008544922,147.98500061035156,142.0,142.85000610351562,75584000
2022-03-15,GOOGL,128.138916015625,129.197998046875,129.85450744628906,125.72049713134766,126.97599792480469,30920000
2022-03-15,MSFT,277.7818603515625,287.1499938964844,287.82000732421875,278.7300109863281,280.3500061035156,34245100
2022-03-15,TSLA,267.2966613769531,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200
2022-03-16,AAPL,156.36380004882812,159.58999633789062,160.0,154.4600067138672,157.0500030517578,102300200
2022-03-16,AMZN,153.10400390625,153.10400390625,153.14999389648438,147.35350036621094,148.5,84958000
2022-03-16,GOOGL,132.18797302246094,133.28050231933594,133.33299255371094,128.7344970703125,130.73300170898438,35576000
2022-03-16,MSFT,284.78570556640625,294.3900146484375,294.57000732421875,283.20001220703125,289.1099853515625,37826300
